MAL11E,CBA1R8C1
CCK955,CCK 600
OT,OT
,nal1200
,CCK1500
,
1681.24037,
1681.44868,
1681.58819,
1681.65493,
1681.99333,
1682.1268,
1682.15673,
1682.20049,
1682.25721,
1682.34129,
1682.76018,
1683.02211,
1683.12313,
1683.6726,
1683.70181,
1683.81553,
1683.88655,
1683.91937,
1684.16674,
1684.21298,
1684.51372,
1684.56598,
1684.59811,
1685.0126,
1685.27257,
1685.50449,
1685.66305,
1685.98297,
1686.0152,
1686.02873,
1686.3856,
1686.52698,
1686.59105,
1686.87896,
1686.99195,
1687.04893,
1687.06564,
1687.09682,
1687.13519,
1687.22495,
1687.49158,
1687.82831,
1687.84892,
1687.92287,
1688.48744,
1688.59122,
1688.93109,
1688.99977,
1689.03711,
1689.06808,
1689.11691,
1689.17746,
1689.23779,
1689.28079,
1689.85071,
1689.99124,
1690.16357,
1690.53618,
1690.57249,
1690.60434,
1690.62307,
1690.66454,
1691.1562,
1691.18697,
1691.289,
1691.79459,
1691.99844,
1692.19613,
1692.35806,
1692.59478,
1692.7908,
1692.81733,
1692.85796,
1693.63695,
1693.70671,
1693.73535,
1693.97817,
1694.52873,
1694.84844,
1694.93175,
1695.21596,
1695.25401,
1695.27337,
1695.40265,
1695.44463,
1695.46212,
1695.49465,
1695.51453,
1696.16116,
1696.18846,
1696.8909,
1697.09844,
1697.11489,
1697.14221,
1697.50146,
1697.52331,
1697.56539,
1697.61924,
1697.73774,
1697.83054,
1698.02218,
1698.12886,
1698.20363,
1698.46332,
1698.51511,
1698.95214,
1699.23294,
1699.53988,
1699.55749,
1699.63155,
1699.86739,
1700.09059,
1700.18301,
1700.45521,
1700.48244,
1700.50104,
1700.53848,
1700.56292,
1700.58392,
1701.10246,
1701.55301,
1701.57828,
1701.60572,
1701.62755,
1701.93721,
1702.08369,
1702.10827,
1702.22381,
1702.30501,
1702.38782,
1703.34342,
1703.42794,
1703.63525,
1703.65912,
1703.79582,
1703.84739,
1703.89913,
1704.00414,
1704.24232,
1704.36229,
1704.63842,
1704.784,
1705.15822,
1705.47214,
1705.74861,
1706.13142,
1706.17065,
1706.2766,
1706.29554,
1706.32305,
1706.40726,
1706.60714,
1706.97222,
1707.15659,
1707.49318,
1707.83717,
1708.02333,
1708.17575,
1708.31079,
1708.57975,
1708.73311,
1708.7707,
1708.78481,
1708.94977,
1709.18323,
1709.3864,
1709.62345,
1710.01565,
1710.08178,
1710.25543,
1710.31388,
1710.34733,
1710.3676,
1711.01063,
1711.067,
1711.08628,
1711.29105,
1711.66265,
1711.93885,
1712.34812,
1712.5639,
1712.69962,
1712.75701,
1712.80647,
1712.84673,
1712.87195,
1712.93199,
1712.96382,
1713.47921,
1713.5653,
1713.59565,
1713.68365,
1713.70783,
1713.72287,
1714.43668,
1714.51856,
1714.7802,
1714.80658,
1715.05835,
1715.20413,
1715.38106,
1715.52817,
1715.66362,
1715.68586,
1715.73722,
1715.81111,
1716.04099,
1716.10912,
1716.15477,
1716.19523,
1716.29013,
1716.43276,
1716.6054,
1717.4878,
1717.69603,
1718.03822,
1718.25084,
1718.37807,
1718.48543,
1718.64182,
1718.73075,
1718.75117,
1718.83118,
1718.86743,
1718.90056,
1718.93603,
1718.95153,
1718.97002,
1719.41543,
1719.54125,
1719.56543,
1719.59956,
1719.64165,
1719.78987,
1719.83404,
1720.12581,
1720.27743,
1720.6942,
1721.0375,
1721.1473,
1721.48817,
1721.56206,
1721.58497,
1721.62122,
1721.64245,
1723.26322,
1723.42524,
1723.57709,
1723.82092,
1723.84902,
1724.05599,
1724.39881,
1724.43212,
1724.49166,
1724.50986,
1724.5712,
1724.58514,
1724.748,
1724.80765,
1725.29703,
1725.32135,
1725.3216,
1725.43963,
1725.62146,
1725.90465,
1726.08707,
1726.12217,
1726.17831,
1726.19838,
1726.30377,
1726.45909,
1726.57058,
1726.71272,
1726.95376,
1727.55019,
1727.57736,
1727.60554,
1727.68371,
1727.70283,
1727.8087,
1727.84883,
1728.20178,
1728.57398,
1728.81067,
1728.84198,
1728.87454,
1729.02005,
1729.11396,
1729.13286,
1729.14896,
1729.18333,
1729.21991,
1729.25444,
1729.28899,
1729.42962,
1729.9386,
1730.0676,
1730.12835,
1730.35551,
1730.39095,
1730.43209,
1730.48381,
1730.82171,
1730.86776,
1730.89341,
1730.97676,
1731.10941,
1731.15842,
1731.31237,
1731.41343,
1731.6511,
1731.70101,
1731.73985,
1731.76506,
1731.80315,
1732.18892,
1732.42805,
1732.58779,
1733.1314,
1733.20573,
1733.28471,
1733.58195,
1733.62048,
1733.6419,
1733.69672,
1733.95781,
1733.98539,
1734.3952,
1734.63078,
1735.3871,
1735.73641,
1735.83013,
1735.92177,
1735.98708,
1736.08467,
1736.62542,
1736.6859,
1736.7281,
1736.7704,
1736.82287,
1737.55407,
1737.72042,
1737.75914,
1737.95317,
1738.00072,
1738.06955,
1738.35209,
1738.40762,
1738.48826,
1738.54914,
1739.03002,
1739.04654,
1739.43247,
1739.75923,
1739.93363,
1740.0689,
1740.09447,
1740.337,
1740.53594,
1741.07124,
1741.14014,
1741.16698,
1741.19235,
1741.21464,
1741.24736,
1741.28625,
1741.34063,
1741.38909,
1741.78029,
1741.85105,
1742.7124,
1742.78965,
1742.8091,
1742.85937,
1743.15132,
1743.2298,
1743.48904,
1743.51818,
1743.54016,
1743.6047,
1743.71577,
1743.82109,
1743.98239,
1744.29046,
1744.50442,
1745.12766,
1745.3813,
1745.68038,
1745.76038,
1745.78342,
1745.80254,
1746.12614,
1746.60071,
1746.85665,
1746.88284,
1746.97787,
1746.9976,
1747.12578,
1747.35166,
1747.38156,
1747.51584,
1747.75933,
1748.09776,
1748.164,
1748.36294,
1748.8692,
1748.94166,
1749.16935,
1749.18564,
1749.21134,
1749.29309,
1749.41259,
1750.1437,
1750.43063,
1750.4818,
1750.50092,
1750.52519,
1750.59058,
1750.8424,
1751.33577,
1751.40938,
1751.43069,
1751.48541,
1751.49729,
1751.73295,
1751.80482,
1751.93957,
1752.39618,
1752.7152,
1752.87981,
1752.89993,
1752.93622,
1752.96308,
1753.01737,
1753.082,
1753.18335,
1753.2019,
1753.50357,
1753.59404,
1753.70356,
1753.84944,
1753.88209,
1753.9222,
1754.58584,
1754.81605,
1754.96588,
1755.18984,
1755.59561,
1755.65639,
1755.78828,
1756.03878,
1756.10048,
1756.70417,
1756.79028,
1756.85982,
1756.92456,
1757.5082,
1757.60539,
1757.72377,
1757.99663,
1758.00958,
1758.18717,
1758.25048,
1758.30296,
1758.32684,
1758.3525,
1758.59148,
1758.89999,
1759.18896,
1759.30331,
1759.61495,
1759.64262,
1759.81133,
1760.35745,
1760.41513,
1760.74826,
1760.77858,
1760.82083,
1760.86513,
1760.89042,
1760.92039,
1760.9494,
1760.99992,
1761.14009,
1761.48815,
1761.71679,
1762.05623,
1762.36064,
1762.4258,
1762.46172,
1762.48283,
1762.8053,
1763.5846,
1763.64731,
1763.66989,
1763.69737,
1763.82847,
1763.87299,
1763.96106,
1764.07266,
1764.25842,
1764.3499,
1764.38832,
1764.59257,
1765.15686,
1765.25674,
1765.64565,
1765.68002,
1766.39605,
1766.66241,
1766.79673,
1766.96326,
1767.006,
1767.12315,
1767.48836,
1767.56709,
1767.64085,
1767.67582,
1768.09164,
1768.58302,
1768.65468,
1768.99207,
1769.01681,
1769.08504,
1769.13345,
1769.15129,
1769.22639,
1769.51105,
1769.61794,
1769.66241,
1769.85755,
1769.87042,
1770.27446,
1770.43221,
1770.49438,
1770.83652,
1770.87064,
1771.0452,
1771.22568,
1771.34155,
1771.4624,
1772.05282,
1772.08996,
1772.27061,
1772.39419,
1772.43996,
1772.50727,
1772.60259,
1772.92864,
1772.94966,
1773.07932,
1773.22039,
1773.28231,
1773.53443,
1773.55887,
1773.60637,
1773.97845,
1774.01169,
1774.53934,
1774.89745,
1775.00165,
1775.02781,
1775.05399,
1775.08232,
1775.43512,
1775.4912,
1775.52461,
1775.60871,
1775.75191,
1776.13117,
1776.19329,
1776.2293,
1776.3191,
1776.50911,
1776.7529,
1777.02168,
1777.28154,
1777.31836,
1777.40593,
1777.46937,
1777.60128,
1777.63334,
1777.69998,
1777.723,
1778.19362,
1778.29354,
1778.42212,
1778.44248,
1778.81653,
1779.25672,
1779.39586,
1779.94721,
1780.04741,
1780.06861,
1780.24498,
1780.28476,
1780.29762,
1780.70346,
1780.99615,
1781.03569,
1781.05948,
1781.12897,
1781.35129,
1781.99082,
1782.02479,
1782.14649,
1782.18945,
1782.208,
1782.26985,
1782.3881,
1782.46357,
1782.8552,
1783.00497,
1783.11269,
1783.61666,
1783.67331,
1783.69041,
1784.01388,
1784.0606,
1784.73762,
1784.77559,
1784.85424,
1785.05657,
1785.27707,
1785.59981,
1785.67207,
1785.76039,
1785.79314,
1786.18758,
1786.24576,
1786.27607,
1786.64552,
1786.9137,
1787.01968,
1787.18972,
1787.2311,
1787.42137,
1787.8351,
1787.96374,
1788.03945,
1788.13769,
1788.17889,
1788.40484,
1788.49764,
1788.59336,
1788.79739,
1788.88054,
1788.97513,
1789.1617,
1789.70899,
1789.86127,
1789.89965,
1789.94356,
1790.02841,
1790.34465,
1790.37037,
1790.76141,
1790.89168,
1791.06144,
1791.10557,
1791.46858,
1791.51891,
1791.56405,
1791.75759,
1791.80047,
1791.92789,
1792.3007,
1792.40637,
1792.43079,
1792.46517,
1792.48727,
1792.51402,
1792.70015,
1792.92732,
1793.0297,
1793.19882,
1793.27703,
1793.3382,
1793.35986,
1793.38858,
1793.48768,
1793.54864,
1793.98072,
1794.0346,
1794.07158,
1794.19462,
1794.24367,
1794.34034,
1794.4107,
1794.48665,
1794.93131,
1794.95266,
1794.99257,
1795.07769,
1795.1076,
1795.40144,
1795.93141,
1796.06795,
1796.17191,
1796.40048,
1796.42829,
1796.74002,
1797.24395,
1798.05247,
1798.07663,
1798.23026,
1798.34896,
1798.41942,
1798.45773,
1798.66118,
1798.68638,
1798.88612,
1798.89986,
1799.90359,
1800.19336,
1800.22112,
1800.38129,
1800.40785,
1800.45015,
1800.49637,
1800.64125,
1800.96202,
1801.18122,
1801.20406,
1801.25038,
1801.8076,
1801.83633,
1802.04612,
1802.41592,
1802.77076,
1802.89775,
1802.92143,
1802.97223,
1803.05561,
1803.11236,
1803.4702,
1803.68482,
1803.70361,
1804.0507,
1804.24851,
1804.36065,
1804.53241,
1805.17162,
1805.35921,
1805.52292,
1805.68426,
1805.94079,
1806.04172,
1806.06854,
1806.11482,
1806.2256,
1806.30319,
1806.33328,
1806.3544,
1806.38674,
1806.43269,
1806.47165,
1807.16224,
1807.35079,
1807.52132,
1807.6212,
1807.81657,
1807.8708,
1807.89346,
1808.23011,
1808.26516,
1808.34775,
1808.38976,
1808.57882,
1808.70057,
1808.72776,
1808.82743,
1809.17971,
1809.37534,
1809.40739,
1809.88858,
1810.16806,
1810.34035,
1810.40847,
1810.46337,
1810.51969,
1810.55005,
1810.588,
1810.87704,
1811.15781,
1811.85651,
1812.29742,
1812.43641,
1812.53583,
1812.63001,
1812.9391,
1813.22428,
1813.26075,
1813.3165,
1813.64006,
1813.93091,
1814.01065,
1814.09167,
1814.16251,
1814.32856,
1814.653,
1814.73226,
1814.89976,
1814.96063,
1815.00542,
1815.07966,
1815.10111,
1815.15351,
1815.29603,
1815.35734,
1815.41944,
1815.49586,
1815.61643,
1815.63716,
1815.65875,
1816.19368,
1816.35893,
1816.41188,
1816.43953,
1816.46443,
1817.01053,
1817.39082,
1817.70973,
1817.82071,
1817.85393,
1817.89725,
1818.11653,
1818.40614,
1818.44765,
1818.49354,
1818.92265,
1818.94935,
1819.01966,
1819.0449,
1819.12126,
1819.2629,
1819.2871,
1819.3064,
1819.32067,
1819.70877,
1819.78743,
1820.15463,
1820.19702,
1821.08128,
1821.12692,
1821.26861,
1821.28788,
1821.47465,
1821.53843,
1822.01276,
1822.05989,
1822.50804,
1822.9633,
1823.51285,
1823.81643,
1824.23148,
1824.31534,
1824.33748,
1824.40381,
1824.46063,
1824.50464,
1824.60127,
1824.6174,
1824.96973,
1825.54655,
1825.77461,
1825.84568,
1826.42938,
1826.46516,
1826.54875,
1826.65581,
1826.76981,
1826.92753,
1827.13253,
1827.16812,
1827.19693,
1827.25159,
1827.60661,
1827.62337,
1827.68246,
1827.73566,
1827.94099,
1827.97759,
1828.92642,
1828.95093,
1829.08716,
1829.11237,
1829.12745,
1829.32115,
1829.53106,
1829.58801,
1829.87765,
1830.14566,
1830.32486,
1830.49536,
1830.52137,
1830.91277,
1830.93834,
1831.30709,
1831.44019,
1831.54128,
1831.73777,
1831.77093,
1831.99561,
1832.0267,
1832.07892,
1832.10752,
1832.12809,
1832.43524,
1832.52648,
1832.5887,
1832.62825,
1832.66508,
1832.73279,
1832.75746,
1833.5887,
1833.69394,
1833.87187,
1833.88907,
1834.19712,
1834.24714,
1834.27319,
1834.29605,
1834.38161,
1834.43535,
1834.508,
1834.63792,
1835.377,
1835.8737,
1835.89862,
1835.94764,
1836.16351,
1836.51937,
1836.5455,
1836.63075,
1836.76209,
1836.83598,
1836.89484,
1836.94665,
1837.03268,
1837.0832,
1837.13924,
1837.20985,
1837.27057,
1837.73507,
1838.25955,
1838.31496,
1838.46512,
1838.62025,
1838.83292,
1838.8342,
1838.85174,
1838.85335,
1838.85467,
1838.85653,
1838.86025,
1839.06314,
1839.11453,
1839.16108,
1839.22675,
1839.24241,
1839.60817,
1839.78585,
1839.81188,
1840.03607,
1840.09251,
1840.12617,
1840.4956,
1840.83396,
1840.87003,
1841.07426,
1841.39121,
1841.44685,
1841.47794,
1841.82102,
1842.00052,
1842.28088,
1842.45062,
1842.72235,
1842.88156,
1842.92063,
1842.96113,
1842.99769,
1843.09884,
1843.1126,
1843.13647,
1843.46872,
1843.49629,
1843.59198,
1843.607,
1844.73707,
1844.78037,
1844.80753,
1845.03897,
1845.14738,
1845.253,
1845.45012,
1845.55863,
1845.67926,
1846.21165,
1846.51073,
1846.80581,
1846.84741,
1846.90164,
1847.14654,
1847.23333,
1847.26538,
1847.29274,
1847.33274,
1847.35535,
1847.39545,
1847.85256,
1847.91178,
1847.94981,
1848.4321,
1848.47469,
1848.64407,
1848.69023,
1848.77446,
1848.79495,
1849.2985,
1849.84994,
1850.05796,
1850.07835,
1850.37869,
1850.45665,
1850.65031,
1850.83897,
1850.90989,
1851.01979,
1851.0772,
1851.16763,
1851.19664,
1851.58978,
1851.63541,
1851.99475,
1852.25676,
1852.29953,
1852.51013,
1852.6907,
1853.18369,
1853.32588,
1853.40337,
1853.44757,
1853.67628,
1853.77681,
1853.92593,
1854.15438,
1854.26445,
1854.32798,
1854.41267,
1854.51811,
1854.68807,
1855.52336,
1855.56612,
1855.74829,
1855.78738,
1856.13953,
1856.38423,
1856.4136,
1856.47217,
1856.79104,
1856.84788,
1856.93413,
1857.15764,
1857.31696,
1857.58139,
1857.6823,
1857.85713,
1858.76585,
1858.79845,
1858.82706,
1858.86078,
1858.90596,
1859.07267,
1859.10354,
1859.20402,
1859.29023,
1859.37373,
1859.4033,
1859.56686,
1859.74634,
1859.9771,
1860.10775,
1860.19477,
1860.30275,
1860.81588,
1861.0407,
1861.12697,
1861.16712,
1861.26366,
1861.42564,
1861.61578,
1861.95081,
1862.00493,
1862.08898,
1862.18812,
1862.88585,
1863.22335,
1863.27137,
1863.37233,
1863.40275,
1863.57703,
1863.59846,
1863.64903,
1864.17481,
1864.23934,
1864.57901,
1864.60053,
1865.42912,
1865.4887,
1865.64618,
1865.67146,
1865.92746,
1865.95034,
1866.03795,
1866.37674,
1866.39821,
1866.45738,
1866.93618,
1867.27151,
1867.39146,
1867.41169,
1867.46329,
1867.70422,
1867.82306,
1868.39954,
1868.79653,
1868.88668,
1868.91169,
1868.96527,
1869.00584,
1869.0369,
1869.16149,
1869.33734,
1869.43508,
1869.72207,
1870.0664,
1870.08604,
1870.25773,
1870.92065,
1871.18161,
1871.28977,
1871.52089,
1871.63003,
1871.80079,
1872.79822,
1872.82455,
1873.79079,
1873.88277,
1873.9706,
1874.10682,
1874.15391,
1874.17066,
1874.20121,
1874.24497,
1874.26579,
1874.72284,
1874.75646,
1874.78077,
1874.81983,
1875.44494,
1875.60981,
1876.03321,
1876.1138,
1876.16266,
1876.25022,
1876.2813,
1876.42893,
1876.49649,
1876.71765,
1876.73475,
1876.83831,
1876.99531,
1877.03646,
1877.08184,
1877.42032,
1877.54042,
1877.57171,
1877.76872,
1877.80311,
1877.88734,
1878.08675,
1878.29642,
1878.4237,
1878.4893,
1878.73113,
1878.78003,
1878.80525,
1879.04563,
1879.1241,
1879.20735,
1879.24015,
1879.31951,
1879.41959,
1879.54182,
1879.58124,
1879.62116,
1879.67031,
1879.74989,
1879.80928,
1879.91618,
1880.00976,
1880.02664,
1880.05934,
1880.09356,
1880.31715,
1881.22962,
1881.80877,
1881.90395,
1882.13254,
1882.18647,
1882.21825,
1882.25846,
1882.29783,
1882.67935,
1882.7464,
1882.85349,
1882.87507,
1883.24962,
1883.42486,
1883.63004,
1884.03805,
1884.09846,
1884.20341,
1884.48676,
1884.69018,
1884.78485,
1884.856,
1885.16722,
1885.29873,
1885.31967,
1885.3652,
1885.97214,
1886.07104,
1886.49104,
1887.0012,
1887.06392,
1887.0898,
1887.141,
1887.33359,
1887.41513,
1887.82309,
1887.88263,
1888.08404,
1888.10377,
1888.12347,
1888.14706,
1888.18318,
1888.50655,
1888.54008,
1888.73583,
1889.29133,
1889.9075,
1889.92982,
1890.10194,
1890.21879,
1890.29986,
1890.52514,
1890.59658,
1890.74449,
1890.77359,
1890.80366,
1890.88734,
1891.21769,
1891.23638,
1891.48107,
1891.7222,
1891.78996,
1891.8156,
1892.50403,
1892.544,
1892.62182,
1892.6896,
1893.04936,
1893.11231,
1893.15502,
1893.30395,
1893.72328,
1893.75485,
1893.82285,
1893.8467,
1893.99517,
1894.01433,
1894.04608,
1894.23313,
1894.55366,
1895.24604,
1895.41003,
1895.50516,
1895.71748,
1895.74484,
1895.77132,
1896.01319,
1896.85646,
1896.96803,
1897.4467,
1897.46942,
1897.73301,
1897.77913,
1897.80291,
1897.9093,
1897.97345,
1898.16939,
1898.22155,
1898.57306,
1899.01628,
1899.08008,
1899.24299,
1899.46162,
1899.56393,
1899.7035,
1899.89193,
1900.16576,
1900.19059,
1900.27703,
1900.32798,
1900.38759,
1900.61809,
1900.90574,
1901.01454,
1901.09159,
1901.19688,
1901.23017,
1901.40831,
1901.81174,
1901.88325,
1901.89994,
1902.33945,
1902.43374,
1903.15719,
1903.22031,
1903.54674,
1903.58508,
1903.62202,
1903.72021,
1903.81028,
1903.83676,
1903.96519,
1904.25937,
1904.51332,
1904.93157,
1904.9898,
1905.00671,
1905.02671,
1905.43758,
1905.84472,
1905.92506,
1906.08844,
1906.24743,
1906.28967,
1906.33104,
1906.38374,
1906.7309,
1907.25814,
1907.59517,
1907.66127,
1907.80075,
1907.83996,
1907.86089,
1908.03754,
1908.14481,
1908.48352,
1908.53436,
1908.82243,
1908.8736,
1909.00904,
1909.38527,
1909.4109,
1909.49783,
1909.64636,
1909.70539,
1909.82528,
1910.44628,
1911.05281,
1911.28585,
1911.38927,
1911.89466,
1912.05612,
1912.09387,
1912.11725,
1912.15341,
1912.17925,
1912.2023,
1912.25613,
1912.51,
1912.54596,
1913.31207,
1913.59984,
1913.6245,
1913.65546,
1913.73192,
1913.75183,
1913.79928,
1913.87443,
1913.93136,
1914.25936,
1914.29056,
1914.3658,
1914.46949,
1915.26481,
1915.34605,
1915.42087,
1916.10329,
1916.13292,
1916.15966,
1916.18202,
1916.56985,
1916.76696,
1916.8077,
1917.03699,
1917.25656,
1917.32296,
1917.59488,
1917.65305,
1917.69699,
1917.72547,
1917.74127,
1917.76568,
1917.79768,
1917.82691,
1917.85274,
1917.92408,
1918.57711,
1919.09873,
1919.18845,
1919.24492,
1919.4177,
1919.50734,
1919.6535,
1919.80037,
1919.82076,
1920.03723,
1920.18419,
1920.29423,
1920.43362,
1920.49373,
1920.60846,
1920.68922,
1920.72868,
1920.7624,
1920.92311,
1921.13925,
1921.56407,
1921.97775,
1921.99909,
1922.02661,
1922.30251,
1922.31423,
1922.61798,
1922.63907,
1922.80462,
1922.88137,
1923.12665,
1923.53478,
1923.60703,
1923.64669,
